id,tribuneTheaterId,providerTheaterId,name,address,city,state,zip,distance,lon,lat,theaterChainName,ticketType
5213,10637,,"Cinebarre Arboretum","8008 Providence Rd.",Charlotte,NC,28277,26.62,-80.778503,35.098801,Cinebarre,STANDARD
3082,5863,,"Regal Manchester Stadium 14","1935 Cinema Dr","Rock Hill",SC,29730,14.61,-80.9779,34.9442,"Regal Cinemas",STANDARD
1830,6641,,"Carmike 8 Lincolnton","1700 N. Aspen St.",Lincolnton,NC,28092,33.23,-81.240745,35.500626,"Carmike Cinemas",STANDARD
1658,4754,,"Carmike 10 Shelby","2201-4 E. Dixson Blvd.",Shelby,NC,28150,24.02,-81.482746,35.269515,"Carmike Cinemas",STANDARD
5613,11072,,"Retro Cinema 4","2270 US Highway 74A Bypass","Forest City",NC,28043,33.97,-81.893022,35.333064,"Independent Chains",STANDARD
4408,9467,,"Gaffney Entertainment Center","1100 Factory Shopps Blvd",Gaffney,SC,29341,28.19,-81.715547,35.081379,"Independent Chains",STANDARD
5599,11053,,"NCG Spartanburg","1985 East Main Street",Spartanburg,SC,29307,27.55,-81.8892,34.9697,"NCG Cinemas",STANDARD
3814,4909,,"Regal Spartan Stadium 16","855 Spartan Blvd",Spartanburg,SC,29301,34.08,-82.00075,34.944868,"Regal Cinemas",STANDARD
648,7736,,"Regal Westgate Mall Cinema 8","205 Blackstock Road",Spartanburg,SC,29301,33.89,-81.995838,34.939283,"Regal Cinemas",STANDARD
2249,4733,,"Carmike Wynnsong 7 Spartanburg","1640 Reidville Rd",Spartanburg,SC,29301,33.18,-81.9786,34.923302,"Carmike Cinemas",STANDARD
3470,2047,,"Marquee Mimosa 7","101 S. Green St.",Morganton,NC,28655,23.76,-81.687072,35.746131,"Marquee Cinemas",STANDARD
2217,4758,,"Carmike 14 Hickory","2000 SE Catawba Valley Blvd",Hickory,NC,28603,19.62,-81.304273,35.699608,"Carmike Cinemas",STANDARD
4666,9865,,"Carolina Theater","222 1st Avenue NW",Hickory,NC,28601,33.11,-81.3403,35.7333,"Independent Chains",STANDARD
2228,6637,,"Carmike Westgate 2","Old Morganton Rd",Lenoir,NC,28645,31.11,-81.535698,35.921101,"Carmike Cinemas",STANDARD
2251,4730,,"Carmike 2 Hartsville","118 West Carolina",Hartsville,SC,29550,25.84,-80.074188,34.374454,"Carmike Cinemas",STANDARD
4053,5009,,"EPIC Theatres of Hendersonville","200 Thompson Street",Hendersonville,NC,28792,26.23,-82.44647,35.339303,"Epic Theatres",STANDARD
4229,6388,,"Flat Rock Cinema","2700-D Greenville Hwy","Flat Rock",NC,28731,21.57,-82.441022,35.271977,"Independent Chains",STANDARD
4597,9764,,"The Carolina Asheville","1640 Hendersonville Rd",Asheville,NC,28803,31.72,-82.524785,35.511374,"Carolina Cinemas",STANDARD
2218,4755,,"Carmike 10 Asheville","299-1 Swanannoa River Road",Asheville,NC,28805,34.58,-82.520778,35.570529,"Carmike Cinemas",STANDARD
1659,4683,,"United Artists Beaucatcher 7","321 Haw Creek Lane",Asheville,NC,28805,1.24,-82.525483,35.583583,"United Artists",STANDARD
4559,9697,,"Regal Biltmore Grande Stadium 15","292 Thetford Street",Asheville,NC,28803,30.56,-82.5579,35.484857,"Regal Cinemas",STANDARD
2778,1216,,"Fine Arts Theatre","36 Biltmore Avenue",Asheville,NC,28801,34.2,-82.550992,35.593601,"Independent Chains",STANDARD
5924,11355,,"Grail Moviehouse","45 S. French Broad Ave.",Asheville,NC,28801,33.91,-82.559249,35.592116,"Independent Chains",STANDARD
4686,9893,,"Town & Country Four Theatre","3525 Fayetteville Rd.",Lumberton,NC,28358,33.01,-78.999338,34.642088,"Independent Chains",STANDARD
6103,11517,,"The Point 14","2223 Blockbuster Blvd.",Wilmington,NC,28412,7.54,-77.916729,34.17992,"Stone Theatres",STANDARD
3058,8426,,"Carmike Cinema 16 Wilmington","111 Cinema Drive",Wilmington,NC,28403,6.18,-77.892074,34.239728,"Carmike Cinemas",STANDARD
5591,11044,,"Cinematique of Wilmington","310 Chestnut St.",Wilmington,NC,28401,9.28,-77.948665,34.23853,"Independent Chains",STANDARD
4152,2389,,"Mayfaire Stadium 16 & IMAX","900 Town Center Drive",Wilmington,NC,28405,3.33,-77.832765,34.242646,"Regal Cinemas",STANDARD
2034,1686,,"Surf Cinema","4836 Long Beach Rd. S.E.",Southport,NC,28461,33.63,-78.051172,33.948056,"Southeast Cinemas",STANDARD
3640,2241,,"Coastal Cinema 10","5200 Bridgers Road",Shallotte,NC,28459,18.87,-78.401019,33.977267,"Frank Theatres",STANDARD
4262,4735,,"Carmike Colonial Twelve","10177 North Kings Highway","Myrtle Beach",SC,29572,5.87,-78.766372,33.791476,"Carmike Cinemas",STANDARD
1889,4737,,"Carmike Broadway 17","1175 Celebrity Circle","Myrtle Beach",SC,29577,14.01,-78.878188,33.714426,"Carmike Cinemas",STANDARD
5273,10708,,"Patriot 12","1000 Kelli Drive",Jacksonville,NC,28546,24.46,-77.417071,34.797214,"Carmike Cinemas",STANDARD
3648,4762,,"Carmike 16 Jacksonville","350 Western Blvd.",Jacksonville,NC,28541,21.57,-77.378125,34.76381,"Carmike Cinemas",STANDARD
4398,9451,,"Rivertown Stadium 12","20 Rivertown Blvd.",Conway,SC,29528,24.19,-79.089353,33.85529,"Frank Theatres",STANDARD
3359,1740,,"Emerald Plantation Cinemas","8700 Emerald Dr.","Emerald Isle",NC,28594,1.71,-77.049903,34.662441,"Independent Chains",STANDARD
3703,4207,,"Cinemark at Myrtle Beach","2100 Coastal Grand Circle","Myrtle Beach",SC,29577,16.75,-78.924,33.701013,Cinemark,STANDARD
4540,9673,,"Grand 14 at Market Common","4002 DeVille St.","Myrtle Beach",SC,29577,18.58,-78.938726,33.670506,"Stone Theatres",STANDARD
3353,1739,,"Atlantic Station Cinemas","Atlantic Sta Sphg Ctr.","Atlantic Beach",NC,28512,15.45,-76.752784,34.701499,"Independent Chains",STANDARD
5916,11344,,"The Strand at 38 Main","38 North Main St",Waynesville,NC,28786,23.71,-82.987424,35.490052,"Independent Chains",STANDARD
2068,1148,,"Co-ed Cinema","79 West Main St.",Brevard,NC,28712,25.64,-82.735554,35.234244,"Independent Chains",STANDARD
2069,1149,,"Quin Theatre","East Sylva Shopping Center",Sylva,NC,28779,34.16,-83.209784,35.380271,"Independent Chains",STANDARD
4676,9880,,"Cherokee Phoenix Theatres","61 Sequoyah Trail",Cherokee,NC,28719,27.42,-83.323086,35.477998,"Phoenix Theatres",STANDARD
5592,11045,,"Highlands Playhouse","362 Oak Street",Highlands,NC,28741,28.73,-83.197498,35.053635,"Independent Chains",STANDARD
3599,1749,,"Ruby Cinemas","2097 Georgia Rd.",Franklin,NC,28734,32.25,-83.397,35.1426,"Independent Chains",STANDARD
1908,5045,,"Easley Cinemas 8","5065 Calhoun Memorial Hwy.",Easley,SC,29640,11.75,-82.554129,34.823713,"REI Cinemas",STANDARD
3484,4907,,"Regal Cherrydale Stadium 16","3221 North Pleasantburg Drive",Greenville,SC,29609,5.16,-82.3999,34.8895,"Regal Cinemas",STANDARD
4299,2078,,Camelot,"48 East Atrim Drive",Greenville,SC,29607,9.18,-82.360591,34.839939,"Independent Chains",STANDARD
4956,10314,,"The Forge Cinemas","2530 Parkway, Suite 7","Pigeon Forge",TN,37863,23.22,-83.5775,35.8068,"Phoenix Theatres",STANDARD
5851,11263,,"Governor's Crossing Stadium 14","1402 Hurley Dr.",Sevierville,TN,37862,22.73,-83.567174,35.839692,"Southeast Cinemas",STANDARD
3880,1413,,"Andrews Twin Cinema","125 Main Street",Andrews,NC,28901,34.63,-83.839268,35.202983,"Independent Chains",STANDARD
677,7738,,"Regal Hollywood Stadium 20-Greenville","1025 Woodruff Road",Greenville,SC,29607,11.25,-82.305034,34.83347,"Regal Cinemas",STANDARD
5241,10669,,"Newport Cinema 4","424 Heritage Blvd.",Newport,TN,37821,11.21,-83.19903,35.94537,"Independent Chains",STANDARD
5134,10540,,"Foothills 12","134 Foothills Mall Drive",Maryville,TN,37801,16.08,-83.994378,35.741445,"Carmike Cinemas",STANDARD
5923,11354,,"Henn Theatre","38 Tennessee St.",Murphy,NC,28906,32.41,-84.034306,35.088679,"Independent Chains",STANDARD
5862,11276,,"Fieldstone Cinemas 6","1159 Jack Daton Circle",Hiawassee,GA,30546,32.05,-83.815551,34.966196,"Independent Chains",STANDARD
2031,5965,,"Seneca Cinema 8","675 Highway 123 Bypass",Seneca,SC,29678,30.51,-82.962087,34.696569,"REI Cinemas",STANDARD
4916,10233,,"Regal Simpsonville 14 IMAX","780 South Street",Simpsonville,SC,29681,30.91,-82.258474,34.727078,"Regal Cinemas",STANDARD
3789,1982,,"Habersham Hills Cinemas 6","Ga. 365 at Cody Road","Mount Airy",GA,30563,29.84,-83.46307,34.577558,"Georgia Theatre Company",STANDARD
5138,10544,,"Blairsville Cinema","38 Backyard Lane",Blairsville,GA,30512,28.92,-83.915259,34.90007,"Independent Chains",STANDARD
2501,5058,,"Beacon Stadium Cinemas - Sumter","1121 Broad St.",Sumter,SC,29150,32.78,-80.376564,33.953947,"Georgia Theatre Company",STANDARD
3489,4636,,"Regal Swamp Fox Cinemas","3400 Radio Rd.",Florence,SC,29501,34.83,-79.841638,34.184544,"Regal Cinemas",STANDARD
2248,4736,,"Carmike 14 Columbia","122 Afton Court",Columbia,SC,29212,9.16,-81.161231,34.075782,"Carmike Cinemas",STANDARD
2940,7611,,"Regal Columbiana Grande Stadium 14","1250 Bower Pkwy",Columbia,SC,29212,8.57,-81.154874,34.068414,"Regal Cinemas",STANDARD
4023,4637,,"Regal Sandhill Cinema 16","450 Town Center Place",Columbia,SC,29229,12.48,-80.880253,34.131185,"Regal Cinemas",STANDARD
1786,8853,,"Regal Pastime Pavilion 8","929 North Lake Drive",Lexington,SC,29072,11.52,-81.230979,33.996271,"Regal Cinemas",STANDARD
760,8623,898,"AMC Dutch Square 14","421-80 Bush River Rd.",Columbia,SC,29210,4.2,-81.091547,34.033083,"AMC Theatres",STANDARD
3140,524,,"Nickelodeon Theatre","1607 Main St.",Columbia,SC,29201,0.6,-81.036205,34.007024,"Independent Chains",STANDARD
687,8727,,"Regal Columbia Cinema 7","3400 Forest Drive Suite 3000",Columbia,SC,29204,2.56,-80.989832,34.016129,"Regal Cinemas",STANDARD
1707,4734,,"Carmike Wynnsong 10 Columbia","5320 Forest Drive",Columbia,SC,29206,4.59,-80.953842,34.020814,"Carmike Cinemas",STANDARD
2948,6823,,"Greenwood Cinema 10","533 Bypass Hwy. 72 NW",Greenwood,SC,29646,20.96,-82.194831,34.202978,"REI Cinemas",STANDARD
3681,8654,,"Regal Movies  Azalea Square","215 Azalea Square Blvd.",Summerville,SC,29483,20.31,-80.160407,33.036765,"Regal Cinemas",STANDARD
1344,5253,,"Cinemark Movies 8 Summerville","4488 Ladson Road",Summerville,SC,29485,15.78,-80.159732,32.958477,Cinemark,STANDARD
650,7737,,"Regal Aiken Mall Cinema 8","300 East Gate Drive",Aiken,SC,29802,16.26,-81.717274,33.510307,"Regal Cinemas",STANDARD
2480,5055,,"Masters Value Cinemas","2824 Washington Rd",Augusta,GA,30909,4.79,-82.032917,33.509351,"Georgia Theatre Company",STANDARD
2659,8940,,"Regal Augusta Exchange Stadium 20 & IMAX","1144 Agerton Lane",Augusta,GA,30909,5.68,-82.077392,33.487905,"Regal Cinemas",STANDARD
1861,8342,,"Evans Stadium Cinemas","4365 Towne Center Dr.",Evans,GA,30809,9.9,-82.128553,33.534725,"Georgia Theatre Company",STANDARD
2473,2841,,Terrace,"1956 Maybank Hwy",Charleston,SC,29412,1.19,-79.985967,32.763063,"Independent Chains",STANDARD
1694,5742,,"Carmike James Island 8","1743 Central Park Rd.",Charleston,SC,29412,2.35,-79.974554,32.748604,"Carmike Cinemas",STANDARD
4815,10077,,"Citadel Mall Stadium 16","2072 Sam Rittenberg BL",Charleston,SC,29407,2.87,-80.032053,32.801797,"Southeast Cinemas",STANDARD
5221,10645,,"Greater Park Circle Film Society","PO Box 71514",Charleston,SC,29415,5.34,-79.984497,32.857101,"Independent Chains",STANDARD
2468,8588,,"Regal Charles Towne Square Stadium 18","2401 Mall Drive","North Charleston",SC,29406,6.84,-80.010198,32.877507,"Regal Cinemas",STANDARD
4517,9626,,"Cinebarre - Mount Pleasant","963 Houston - Northcutt Blvd","Mount Pleasant",SC,29464,6,-79.889359,32.799496,Cinebarre,STANDARD
4966,10326,,"Northwoods Stadium Cinemas","2181Northwoods Blvd.","North Charleston",SC,29406,11.52,-80.043941,32.940423,"Southeast Cinemas",STANDARD
2648,5864,,"Regal Palmetto Grande Stadium 16","1319 Theatre Drive","Mount Pleasant",SC,29464,10.02,-79.828017,32.83,"Regal Cinemas",STANDARD
3309,5868,,"Plaza Stadium Theatre","41 Robert Smalls Pkwy",Beaufort,SC,29902,33.78,-80.70629,32.437945,"Independent Chains",STANDARD
1869,3151,,"Northridge 10","435 William Hilton Parkway","Hilton Head Island",SC,29926,25.04,-80.703174,32.215997,"Southeast Cinemas",STANDARD
649,8728,,"Inlet Square 11","10125 Highway 17 Bypass #12F","Murrells Inlet",SC,29576,26.26,-79.024723,33.580603,"Frank Theatres",STANDARD
3034,2338,,"AmStar Stadium 14 Anderson","193 Civic Center Blvd.",Anderson,SC,29625,32.04,-82.683234,34.550258,"Southern Theatres",STANDARD
3037,7892,,"Regal Cinema 14","Clemson Blvd. at I-85, Exit 19B",Anderson,SC,29621,31.95,-82.70908,34.57587,"Regal Cinemas",STANDARD
3471,1297,,"Thomson Twin Cinema","131 Main St.",Thomson,GA,30824,34.09,-82.502773,33.466574,"Independent Chains",STANDARD
5041,10418,,"Cinemark Blufton","106 Buckwalter Parkway",Bluffton,SC,29910,17.85,-80.91237,32.283787,Cinemark,STANDARD
2149,2948,,"Park Plaza Cinemas","33 Park Plaza Suite 201","Hilton Head Island",SC,29928,20.18,-80.766296,32.153801,"Independent Chains",STANDARD
3566,657,,"Coligny Theatre","1 North Forest Beach Drive","Hilton Head Island",SC,29928,20.96,-80.749887,32.144077,"Independent Chains",STANDARD
4291,2216,,"Victory Square Stadium 9","1901 E. Victory Dr.",Savannah,GA,31404,3.44,-81.066613,32.039076,"Frank Theatres",STANDARD
4988,10355,,"Pooler Stadium Cinemas 12","425 Pooler Parkway",Pooler,GA,31322,9.6,-81.249819,32.136465,"Georgia Theatre Company",STANDARD
5006,10377,,"Royal Cinemas 13 & IMAX","5 Towne Center Ct",Pooler,GA,31322,9.95,-81.254387,32.140125,"Independent Chains",STANDARD
2195,6926,,"Carmike 10 Savannah","511 Stephenson Ave.",Savannah,GA,31405,4.79,-81.106063,32.010856,"Carmike Cinemas",STANDARD
605,8191,,"Spotlight Theatres Eisenhower Square Cinema 6","1100 Eisenhower Dr.",Savannah,GA,31406,5.05,-81.098864,32.006871,"Spotlight Theatres",STANDARD
1487,5624,,"Regal Savannah Stadium 10","1132-34 Shawnee St.",Savannah,GA,31419,7.67,-81.170653,31.986519,"Regal Cinemas",STANDARD
1649,5771,,"Carmike Wynnsong 11","1150 Shawnee Street",Savannah,GA,31419,7.71,-81.17197,31.986514,"Carmike Cinemas",STANDARD
379,5306,402,"AMC North Dekalb Mall 16","2042 Lawrenceville Hwy",Decatur,GA,30033,8.77,-84.278419,33.807448,"AMC Theatres",STANDARD
5908,11332,,"Satellite Cinemas South Dekalb","2801 Candler Road #68",Decatur,GA,30034,9.12,-84.274022,33.708345,"Independent Chains",STANDARD
4502,9605,,"Northlake Festival Movie Tavern","4043 La Vista Rd",Tucker,GA,30084,11.24,-84.2515,33.842917,"Movie Tavern",STANDARD
4253,2788,,"Plaza Theatre - Atlanta","1049 Ponce De Leon Aveue N.E.",Atlanta,GA,30306,3.95,-84.353074,33.773441,"Independent Chains",STANDARD
424,5623,,"Regal Tara Cinemas-Atlanta","2345 Cheshire Bridge Rd NE",Atlanta,GA,30324,5.71,-84.350479,33.819023,"Regal Cinemas",STANDARD
2466,5628,,"Regal Hollywood Stadium 24  North I-85","3265 N.E. Expressway Access Road",Chamblee,GA,30341,11.23,-84.277132,33.871023,"Regal Cinemas",STANDARD
1143,2463,,"Cinefest Theatre","66 Courtland Ave",Atlanta,GA,30303,1.72,-84.390404,33.756699,"Independent Chains",STANDARD
378,5304,410,"AMC Phipps Plaza 14","3500 Peachtree Road N.E.",Atlanta,GA,30326,7.22,-84.362221,33.852844,"AMC Theatres",STANDARD
4105,4639,,"Regal Atlantic Station Stadium 18","261 19th St. NW",Atlanta,GA,30363,2.67,-84.3965,33.7934,"Regal Cinemas",STANDARD
5576,11024,,"NCG Stone Mountain","1825 Rockbridge Road","Stone Mountain",GA,30087,17.63,-84.1232,33.8255,"NCG Cinemas",STANDARD
3500,4252,707,"AMC Stonecrest 16","8060 Mall Parkway",Lithonia,GA,30038,19.03,-84.0916,33.6923,"AMC Theatres",STANDARD
423,5708,,"Regal Perimeter Pointe 10","1155 Mount Vernon Highway",Atlanta,GA,30338,12.59,-84.348285,33.932269,"United Artists",STANDARD
5844,11255,,"NCG Peachtree Corners","6135 Peachtree Parkway","Peachtree Corners",GA,30092,17,-84.235995,33.952911,"NCG Cinemas",STANDARD
3440,6473,,"Lefont Sandy Springs","5920 Roswell Road NE",Atlanta,GA,30328,11.05,-84.381718,33.916678,"Independent Chains",STANDARD
582,5308,416,"AMC Southlake 24","7065 Mount Zion Circle",Morrow,GA,30260,14.56,-84.329317,33.563239,"AMC Theatres",STANDARD
5254,10684,,"Studio Movie Grill - Duluth","3850 Venture Drive",Duluth,GA,30096,20.93,-84.1377,33.9519,"Studio Movie Grill",SELECT_SEATING
2005,5305,801,"AMC Parkway Pointe","3101 Cobb Parkway Ste 201",Atlanta,GA,30339,8.43,-84.457,33.878,"AMC Theatres",STANDARD
4929,10249,,"Studio Movie Grill Holcomb Bridge","2880 Holcomb Bridge Rd.",Alpharetta,GA,30022,18.03,-84.27446,33.99124,"Studio Movie Grill",SELECT_SEATING
2281,8939,,"Regal Medlock Crossing Stadium 18","9700 Medlock Bridge Road Ste 170",Duluth,GA,30097,22.05,-84.193347,34.017729,"Regal Cinemas",STANDARD
452,3174,,"Carmike 12 Snellville","1905 Scenic Highway",Snellville,GA,30078,18.49,-84.014747,33.876956,"Carmike Cinemas",STANDARD
4425,9495,,"Movies ATL 14","3760 Princeton Lakes Pkwy",Atlanta,GA,30331,8.75,-84.514374,33.660565,"Carmike Cinemas",STANDARD
422,6911,,"Regal Snellville Oaks Stadium 14","2125 E.  Main St.",Snellville,GA,30078,34.58,-84.002618,33.85687,"Regal Cinemas",STANDARD
442,3173,,"Merchants Walk Stadium Cinemas 14","1301 Johnsons Ferry Road",Marietta,GA,30068,15.07,-84.427562,33.978052,"Georgia Theatre Company",STANDARD
3702,1878,,"Picture Show  Merchants","4400 Roswell Rd.",Marietta,GA,30062,15.5,-84.423666,33.984277,"Picture Show Entertainment",STANDARD
377,5303,409,"AMC Mansell Crossing 14","7730 N. Point Pkwy",Alpharetta,GA,30022,20.4,-84.303953,34.039125,"AMC Theatres",STANDARD
3682,8108,403,"AMC Sugarloaf Mills 18","5900 Sugarloaf Parkway",Lawrenceville,GA,30043,24.87,-84.0768,33.983,"AMC Theatres",STANDARD
3147,3232,,"Carmike Crossroads 16","1536 Dogwood Dr.",Conyers,GA,30013,19.04,-83.994759,33.649084,"Carmike Cinemas",STANDARD
4945,10300,,"Aurora Cineplex","5100 Commerce Parkway",Roswell,GA,30076,19.79,-84.338951,34.03842,"Independent Chains",STANDARD
5410,10847,405,"AMC North Point Mall 12","4500 N. Point Circle",Alpharetta,GA,30022,21.13,-84.296557,34.048071,"AMC Theatres",STANDARD
6047,11450,,"AMC Dine-in Webb Gin 11","1210 Scenic Highway",Lawrenceville,GA,30045,34.6,-84.000945,33.903777,"AMC Theatres",STANDARD
4138,7488,,"Great Escape McDonough","115 Fosters Drive",McDonough,GA,30253,23.6,-84.210259,33.46654,"Regal Cinemas",STANDARD
5507,10991,,"Regal Avalon Stadium 12","3950 1st St.",Alpharetta,GA,30009,22.83,-84.2782,34.0688,"Regal Cinemas",STANDARD
1411,5222,,"Cinemark Tinseltown 17 Fayetteville","134 Pavilion Parkway",Fayetteville,GA,30214,19.51,-84.444658,33.478417,Cinemark,STANDARD
5175,10587,,"Movie Tavern Horizon","2855 Lawrenceville Suwanee Rd.",Suwanee,GA,30024,25.14,-84.043028,34.026666,"Movie Tavern",STANDARD
5487,10929,,"Movie Tavern at Sandy Plains Village","4651 Woodstock Road",Roswell,GA,30075,20.9,-84.423485,34.062462,"Movie Tavern",STANDARD
443,5221,,"Cinemark Movies 10 Fayetteville","157 Banks Station",Fayetteville,GA,30214,20.34,-84.444695,33.466284,Cinemark,STANDARD
451,7775,,"Park 12 Cobb Stadium Cinemas","2925 W. Frank Gordy Parkway",Marietta,GA,30066,19.45,-84.466923,34.038855,"Georgia Theatre Company",STANDARD
5191,10606,,"NCG Marietta Cinemas","1050 Powder Springs St.",Marietta,GA,30064,14.48,-84.571896,33.927337,"NCG Cinemas",STANDARD
2662,5627,,"Regal Stadium 22   Austell","2480 East-West Connector Rd.",Austell,GA,30106,13.98,-84.625692,33.868383,"Regal Cinemas",STANDARD
444,5625,,"Regal Town Center Stadium 16-Kennesaw","2795 Town Center Drive",Kennesaw,GA,30144,19.83,-84.561167,34.021971,"Regal Cinemas",STANDARD
4490,9590,404,"AMC Avenue Forsyth 12","350 Peachtree Pkwy",Cumming,GA,30041,28.24,-84.177504,34.155293,"AMC Theatres",STANDARD
1396,3183,,"Movies 400","415 Atlanta Road",Cumming,GA,30040,24.48,-84.134956,34.199651,"Carmike Cinemas",STANDARD
711,9259,,"Cherokee Stadium Cinemas","355 Cinema View",Woodstock,GA,30189,25.03,-84.543067,34.107621,"Georgia Theatre Company",STANDARD
2263,3222,,"Carmike Riverstone 15","5 Reinhardt College Parkway",Canton,GA,30114,34.72,-84.480445,34.250271,"Carmike Cinemas",STANDARD
2580,8655,,"Regal Mall Of Georgia Stadium 20","3333 Buford Drive, Suite 3000",Buford,GA,30519,24.71,-83.984889,34.065397,"Regal Cinemas",STANDARD
2562,9210,417,"AMC Barrett Commons 24","2600 Cobb Place Lane N.W.",Kennesaw,GA,30144,19.68,-84.571376,34.015629,"AMC Theatres",STANDARD
4532,9664,,"Great Escape Hamilton Mill 14","2160 Hamilton Creek Parkway",Dacula,GA,30019,32.96,-83.913601,34.074582,"Regal Cinemas",STANDARD
3965,7169,,"Dawson 400 Stadium Cinemas","189 North 400 Center Lane",Dawsonville,GA,30534,34.88,-84.035719,34.368932,"Georgia Theatre Company",STANDARD
4624,9803,,"NCG Acworth","4421 Cinema Drive",Acworth,GA,30101,24.34,-84.677226,34.040277,"NCG Cinemas",STANDARD
3897,2285,,"Movies 278 14","185 Metromont Road",Hiram,GA,30141,20.24,-84.73941,33.883893,"Carmike Cinemas",STANDARD
2657,5626,,"Regal Arbor Place 18 & IMAX","6600 Douglas Blvd",Douglasville,GA,30135,18.74,-84.744202,33.7304,"Regal Cinemas",STANDARD
1128,5772,,"Carmike 12 Cartersville","1129 Tennessee St.",Cartersville,GA,30120,27.88,-84.796082,34.194344,"Carmike Cinemas",STANDARD
5133,10539,,"Carmike Gateway 12","416 Exchange Blvd.",Bethlehem,GA,30620,20.3,-83.7395,33.943,"Carmike Cinemas",STANDARD
1148,3220,,"Hollywood Stadium Cinemas","120 Green Hill Circle",Gainesville,GA,30501,33.52,-83.856856,34.295374,"Georgia Theatre Company",STANDARD
5347,10785,,"University 16 Cinemas","1793 Oconee Connector",Athens,GA,30606,5.03,-83.455582,33.916258,"Georgia Theatre Company",STANDARD
